ResumeIndex,Category,JobRank,JobID,JobTitle,MatchScore,MissingSkills,ResumeReadability
193,Mechanical Engineer,1,1753,Full Stack Developer,0.22327391199018123,,-204.52071428571426
193,Mechanical Engineer,2,408,Network Administrator,0.18213163236696006,sap,-204.52071428571426
193,Mechanical Engineer,3,1965,Full Stack Developer,0.16838744329514022,"sql, java, excel, javascript",-204.52071428571426
194,Mechanical Engineer,1,34,Machine Learning,0.2551355965660639,"machine learning, aws",-125.11039999999996
194,Mechanical Engineer,2,1489,Machine Learning,0.23834292756007264,"machine learning, sql, python",-125.11039999999996
194,Mechanical Engineer,3,828,Machine Learning,0.23026258198005242,"python, keras, machine learning, aws, tensorflow, excel",-125.11039999999996
195,Mechanical Engineer,1,2003,Database Administrator,0.2913029922284978,sap,-955.2185069817399
195,Mechanical Engineer,2,357,Software Engineer,0.2687234978226167,,-955.2185069817399
195,Mechanical Engineer,3,1582,Software Engineer,0.26046159485040377,sql,-955.2185069817399
196,Mechanical Engineer,1,503,iOS Developer,0.24143822580043803,,-146.63944444444442
196,Mechanical Engineer,2,2248,PHP Developer,0.2224286118260662,,-146.63944444444442
196,Mechanical Engineer,3,34,Machine Learning,0.2192975087806669,"machine learning, aws",-146.63944444444442
197,Mechanical Engineer,1,1753,Full Stack Developer,0.19787532173674943,,-86.71499999999997
197,Mechanical Engineer,2,1643,Network Administrator,0.15886455708891378,sap,-86.71499999999997
197,Mechanical Engineer,3,585,DevOps Engineer,0.14820993827350198,,-86.71499999999997
198,Mechanical Engineer,1,1753,Full Stack Developer,0.22327391199018123,,-204.52071428571426
198,Mechanical Engineer,2,408,Network Administrator,0.18213163236696006,sap,-204.52071428571426
198,Mechanical Engineer,3,1965,Full Stack Developer,0.16838744329514022,"sql, java, excel, javascript",-204.52071428571426
199,Mechanical Engineer,1,34,Machine Learning,0.2551355965660639,"machine learning, aws",-125.11039999999996
199,Mechanical Engineer,2,1489,Machine Learning,0.23834292756007264,"machine learning, sql, python",-125.11039999999996
199,Mechanical Engineer,3,828,Machine Learning,0.23026258198005242,"python, keras, machine learning, aws, tensorflow, excel",-125.11039999999996
200,Mechanical Engineer,1,2003,Database Administrator,0.2913029922284978,sap,-955.2185069817399
200,Mechanical Engineer,2,357,Software Engineer,0.2687234978226167,,-955.2185069817399
200,Mechanical Engineer,3,1582,Software Engineer,0.26046159485040377,sql,-955.2185069817399
201,Mechanical Engineer,1,503,iOS Developer,0.24143822580043803,,-146.63944444444442
201,Mechanical Engineer,2,2248,PHP Developer,0.2224286118260662,,-146.63944444444442
201,Mechanical Engineer,3,34,Machine Learning,0.2192975087806669,"machine learning, aws",-146.63944444444442
202,Mechanical Engineer,1,1753,Full Stack Developer,0.19787532173674943,,-86.71499999999997
202,Mechanical Engineer,2,1643,Network Administrator,0.15886455708891378,sap,-86.71499999999997
202,Mechanical Engineer,3,585,DevOps Engineer,0.14820993827350198,,-86.71499999999997
203,Mechanical Engineer,1,1753,Full Stack Developer,0.22327391199018123,,-204.52071428571426
203,Mechanical Engineer,2,408,Network Administrator,0.18213163236696006,sap,-204.52071428571426
203,Mechanical Engineer,3,1965,Full Stack Developer,0.16838744329514022,"sql, java, excel, javascript",-204.52071428571426
204,Mechanical Engineer,1,34,Machine Learning,0.2551355965660639,"machine learning, aws",-125.11039999999996
204,Mechanical Engineer,2,1489,Machine Learning,0.23834292756007264,"machine learning, sql, python",-125.11039999999996
204,Mechanical Engineer,3,828,Machine Learning,0.23026258198005242,"python, keras, machine learning, aws, tensorflow, excel",-125.11039999999996
205,Mechanical Engineer,1,2003,Database Administrator,0.2913029922284978,sap,-955.2185069817399
205,Mechanical Engineer,2,357,Software Engineer,0.2687234978226167,,-955.2185069817399
205,Mechanical Engineer,3,1582,Software Engineer,0.26046159485040377,sql,-955.2185069817399
206,Mechanical Engineer,1,503,iOS Developer,0.24143822580043803,,-146.63944444444442
206,Mechanical Engineer,2,2248,PHP Developer,0.2224286118260662,,-146.63944444444442
206,Mechanical Engineer,3,34,Machine Learning,0.2192975087806669,"machine learning, aws",-146.63944444444442
207,Mechanical Engineer,1,1753,Full Stack Developer,0.19787532173674943,,-86.71499999999997
207,Mechanical Engineer,2,1643,Network Administrator,0.15886455708891378,sap,-86.71499999999997
207,Mechanical Engineer,3,585,DevOps Engineer,0.14820993827350198,,-86.71499999999997
208,Mechanical Engineer,1,1753,Full Stack Developer,0.22327391199018123,,-204.52071428571426
208,Mechanical Engineer,2,408,Network Administrator,0.18213163236696006,sap,-204.52071428571426
208,Mechanical Engineer,3,1965,Full Stack Developer,0.16838744329514022,"sql, java, excel, javascript",-204.52071428571426
209,Mechanical Engineer,1,34,Machine Learning,0.2551355965660639,"machine learning, aws",-125.11039999999996
209,Mechanical Engineer,2,1489,Machine Learning,0.23834292756007264,"machine learning, sql, python",-125.11039999999996
209,Mechanical Engineer,3,828,Machine Learning,0.23026258198005242,"python, keras, machine learning, aws, tensorflow, excel",-125.11039999999996
210,Mechanical Engineer,1,2003,Database Administrator,0.2913029922284978,sap,-955.2185069817399
210,Mechanical Engineer,2,357,Software Engineer,0.2687234978226167,,-955.2185069817399
210,Mechanical Engineer,3,1582,Software Engineer,0.26046159485040377,sql,-955.2185069817399
211,Mechanical Engineer,1,503,iOS Developer,0.24143822580043803,,-146.63944444444442
211,Mechanical Engineer,2,2248,PHP Developer,0.2224286118260662,,-146.63944444444442
211,Mechanical Engineer,3,34,Machine Learning,0.2192975087806669,"machine learning, aws",-146.63944444444442
212,Mechanical Engineer,1,1753,Full Stack Developer,0.19787532173674943,,-86.71499999999997
212,Mechanical Engineer,2,1643,Network Administrator,0.15886455708891378,sap,-86.71499999999997
212,Mechanical Engineer,3,585,DevOps Engineer,0.14820993827350198,,-86.71499999999997
213,Mechanical Engineer,1,1753,Full Stack Developer,0.22327391199018123,,-204.52071428571426
213,Mechanical Engineer,2,408,Network Administrator,0.18213163236696006,sap,-204.52071428571426
213,Mechanical Engineer,3,1965,Full Stack Developer,0.16838744329514022,"sql, java, excel, javascript",-204.52071428571426
214,Mechanical Engineer,1,34,Machine Learning,0.2551355965660639,"machine learning, aws",-125.11039999999996
214,Mechanical Engineer,2,1489,Machine Learning,0.23834292756007264,"machine learning, sql, python",-125.11039999999996
214,Mechanical Engineer,3,828,Machine Learning,0.23026258198005242,"python, keras, machine learning, aws, tensorflow, excel",-125.11039999999996
215,Mechanical Engineer,1,2003,Database Administrator,0.2913029922284978,sap,-955.2185069817399
215,Mechanical Engineer,2,357,Software Engineer,0.2687234978226167,,-955.2185069817399
215,Mechanical Engineer,3,1582,Software Engineer,0.26046159485040377,sql,-955.2185069817399
216,Mechanical Engineer,1,503,iOS Developer,0.24143822580043803,,-146.63944444444442
216,Mechanical Engineer,2,2248,PHP Developer,0.2224286118260662,,-146.63944444444442
216,Mechanical Engineer,3,34,Machine Learning,0.2192975087806669,"machine learning, aws",-146.63944444444442
217,Mechanical Engineer,1,1753,Full Stack Developer,0.19787532173674943,,-86.71499999999997
217,Mechanical Engineer,2,1643,Network Administrator,0.15886455708891378,sap,-86.71499999999997
217,Mechanical Engineer,3,585,DevOps Engineer,0.14820993827350198,,-86.71499999999997
218,Mechanical Engineer,1,1753,Full Stack Developer,0.22327391199018123,,-204.52071428571426
218,Mechanical Engineer,2,408,Network Administrator,0.18213163236696006,sap,-204.52071428571426
218,Mechanical Engineer,3,1965,Full Stack Developer,0.16838744329514022,"sql, java, excel, javascript",-204.52071428571426
219,Mechanical Engineer,1,34,Machine Learning,0.2551355965660639,"machine learning, aws",-125.11039999999996
219,Mechanical Engineer,2,1489,Machine Learning,0.23834292756007264,"machine learning, sql, python",-125.11039999999996
219,Mechanical Engineer,3,828,Machine Learning,0.23026258198005242,"python, keras, machine learning, aws, tensorflow, excel",-125.11039999999996
220,Mechanical Engineer,1,2003,Database Administrator,0.2913029922284978,sap,-955.2185069817399
220,Mechanical Engineer,2,357,Software Engineer,0.2687234978226167,,-955.2185069817399
220,Mechanical Engineer,3,1582,Software Engineer,0.26046159485040377,sql,-955.2185069817399
221,Mechanical Engineer,1,503,iOS Developer,0.24143822580043803,,-146.63944444444442
221,Mechanical Engineer,2,2248,PHP Developer,0.2224286118260662,,-146.63944444444442
221,Mechanical Engineer,3,34,Machine Learning,0.2192975087806669,"machine learning, aws",-146.63944444444442
222,Mechanical Engineer,1,1753,Full Stack Developer,0.19787532173674943,,-86.71499999999997
222,Mechanical Engineer,2,1643,Network Administrator,0.15886455708891378,sap,-86.71499999999997
222,Mechanical Engineer,3,585,DevOps Engineer,0.14820993827350198,,-86.71499999999997
223,Mechanical Engineer,1,1753,Full Stack Developer,0.22327391199018123,,-204.52071428571426
223,Mechanical Engineer,2,408,Network Administrator,0.18213163236696006,sap,-204.52071428571426
223,Mechanical Engineer,3,1965,Full Stack Developer,0.16838744329514022,"sql, java, excel, javascript",-204.52071428571426
224,Mechanical Engineer,1,34,Machine Learning,0.2551355965660639,"machine learning, aws",-125.11039999999996
224,Mechanical Engineer,2,1489,Machine Learning,0.23834292756007264,"machine learning, sql, python",-125.11039999999996
224,Mechanical Engineer,3,828,Machine Learning,0.23026258198005242,"python, keras, machine learning, aws, tensorflow, excel",-125.11039999999996
225,Sales,1,2188,Software Engineer,0.1913669823575201,sql,-41.78523255813951
225,Sales,2,1384,JavaScript Developer,0.18678902452929608,excel,-41.78523255813951
225,Sales,3,1967,PHP Developer,0.18342034052547332,"excel, java, javascript",-41.78523255813951
226,Sales,1,1725,Machine Learning,0.32630229238294994,"machine learning, sql, python, excel",-76.68499999999996
226,Sales,2,1384,JavaScript Developer,0.3104553403122623,excel,-76.68499999999996
226,Sales,3,1967,PHP Developer,0.2807348754624211,"excel, java, javascript",-76.68499999999996
227,Sales,1,1384,JavaScript Developer,0.35967248371048255,,-357.58302139037426
227,Sales,2,1725,Machine Learning,0.32877727798287215,"machine learning, sql, python",-357.58302139037426
227,Sales,3,1967,PHP Developer,0.2976612215552498,"java, javascript",-357.58302139037426
228,Sales,1,1384,JavaScript Developer,0.23560371993598672,excel,-148.23355932203387
228,Sales,2,648,Machine Learning,0.19633056224086395,"machine learning, aws",-148.23355932203387
228,Sales,3,1939,Database Administrator,0.18475013445058894,excel,-148.23355932203387
229,Sales,1,1725,Machine Learning,0.2830629645471732,"machine learning, sql, python, excel",-95.30157894736838
229,Sales,2,2142,Database Administrator,0.25509656013019905,,-95.30157894736838
229,Sales,3,1967,PHP Developer,0.23433036826467724,"excel, java, javascript",-95.30157894736838
230,Sales,1,2188,Software Engineer,0.1913669823575201,sql,-41.78523255813951
230,Sales,2,1384,JavaScript Developer,0.18678902452929608,excel,-41.78523255813951
230,Sales,3,1967,PHP Developer,0.18342034052547332,"excel, java, javascript",-41.78523255813951
231,Sales,1,1725,Machine Learning,0.32630229238294994,"machine learning, sql, python, excel",-76.68499999999996
231,Sales,2,1384,JavaScript Developer,0.3104553403122623,excel,-76.68499999999996
231,Sales,3,1967,PHP Developer,0.2807348754624211,"excel, java, javascript",-76.68499999999996
232,Sales,1,1384,JavaScript Developer,0.35967248371048255,,-357.58302139037426
232,Sales,2,1725,Machine Learning,0.32877727798287215,"machine learning, sql, python",-357.58302139037426
232,Sales,3,1967,PHP Developer,0.2976612215552498,"java, javascript",-357.58302139037426
233,Sales,1,1384,JavaScript Developer,0.23560371993598672,excel,-148.23355932203387
233,Sales,2,648,Machine Learning,0.19633056224086395,"machine learning, aws",-148.23355932203387
233,Sales,3,1939,Database Administrator,0.18475013445058894,excel,-148.23355932203387
234,Sales,1,1725,Machine Learning,0.2830629645471732,"machine learning, sql, python, excel",-95.30157894736838
234,Sales,2,2142,Database Administrator,0.25509656013019905,,-95.30157894736838
234,Sales,3,1967,PHP Developer,0.23433036826467724,"excel, java, javascript",-95.30157894736838
235,Sales,1,2188,Software Engineer,0.1913669823575201,sql,-41.78523255813951
235,Sales,2,1384,JavaScript Developer,0.18678902452929608,excel,-41.78523255813951
235,Sales,3,1967,PHP Developer,0.18342034052547332,"excel, java, javascript",-41.78523255813951
236,Sales,1,1725,Machine Learning,0.32630229238294994,"machine learning, sql, python, excel",-76.68499999999996
236,Sales,2,1384,JavaScript Developer,0.3104553403122623,excel,-76.68499999999996
236,Sales,3,1967,PHP Developer,0.2807348754624211,"excel, java, javascript",-76.68499999999996
237,Sales,1,1384,JavaScript Developer,0.35967248371048255,,-357.58302139037426
237,Sales,2,1725,Machine Learning,0.32877727798287215,"machine learning, sql, python",-357.58302139037426
237,Sales,3,1967,PHP Developer,0.2976612215552498,"java, javascript",-357.58302139037426
238,Sales,1,1384,JavaScript Developer,0.23560371993598672,excel,-148.23355932203387
238,Sales,2,648,Machine Learning,0.19633056224086395,"machine learning, aws",-148.23355932203387
238,Sales,3,1939,Database Administrator,0.18475013445058894,excel,-148.23355932203387
239,Sales,1,1725,Machine Learning,0.2830629645471732,"machine learning, sql, python, excel",-95.30157894736838
239,Sales,2,2142,Database Administrator,0.25509656013019905,,-95.30157894736838
239,Sales,3,1967,PHP Developer,0.23433036826467724,"excel, java, javascript",-95.30157894736838
240,Sales,1,2188,Software Engineer,0.1913669823575201,sql,-41.78523255813951
240,Sales,2,1384,JavaScript Developer,0.18678902452929608,excel,-41.78523255813951
240,Sales,3,1967,PHP Developer,0.18342034052547332,"excel, java, javascript",-41.78523255813951
241,Sales,1,1725,Machine Learning,0.32630229238294994,"machine learning, sql, python, excel",-76.68499999999996
241,Sales,2,1384,JavaScript Developer,0.3104553403122623,excel,-76.68499999999996
241,Sales,3,1967,PHP Developer,0.2807348754624211,"excel, java, javascript",-76.68499999999996
242,Sales,1,1384,JavaScript Developer,0.35967248371048255,,-357.58302139037426
242,Sales,2,1725,Machine Learning,0.32877727798287215,"machine learning, sql, python",-357.58302139037426
242,Sales,3,1967,PHP Developer,0.2976612215552498,"java, javascript",-357.58302139037426
243,Sales,1,1384,JavaScript Developer,0.23560371993598672,excel,-148.23355932203387
243,Sales,2,648,Machine Learning,0.19633056224086395,"machine learning, aws",-148.23355932203387
243,Sales,3,1939,Database Administrator,0.18475013445058894,excel,-148.23355932203387
244,Sales,1,1725,Machine Learning,0.2830629645471732,"machine learning, sql, python, excel",-95.30157894736838
244,Sales,2,2142,Database Administrator,0.25509656013019905,,-95.30157894736838
244,Sales,3,1967,PHP Developer,0.23433036826467724,"excel, java, javascript",-95.30157894736838
245,Sales,1,2188,Software Engineer,0.1913669823575201,sql,-41.78523255813951
245,Sales,2,1384,JavaScript Developer,0.18678902452929608,excel,-41.78523255813951
245,Sales,3,1967,PHP Developer,0.18342034052547332,"excel, java, javascript",-41.78523255813951
246,Sales,1,1725,Machine Learning,0.32630229238294994,"machine learning, sql, python, excel",-76.68499999999996
246,Sales,2,1384,JavaScript Developer,0.3104553403122623,excel,-76.68499999999996
246,Sales,3,1967,PHP Developer,0.2807348754624211,"excel, java, javascript",-76.68499999999996
247,Sales,1,1384,JavaScript Developer,0.35967248371048255,,-357.58302139037426
247,Sales,2,1725,Machine Learning,0.32877727798287215,"machine learning, sql, python",-357.58302139037426
247,Sales,3,1967,PHP Developer,0.2976612215552498,"java, javascript",-357.58302139037426
248,Sales,1,1384,JavaScript Developer,0.23560371993598672,excel,-148.23355932203387
248,Sales,2,648,Machine Learning,0.19633056224086395,"machine learning, aws",-148.23355932203387
248,Sales,3,1939,Database Administrator,0.18475013445058894,excel,-148.23355932203387
249,Sales,1,1725,Machine Learning,0.2830629645471732,"machine learning, sql, python, excel",-95.30157894736838
249,Sales,2,2142,Database Administrator,0.25509656013019905,,-95.30157894736838
249,Sales,3,1967,PHP Developer,0.23433036826467724,"excel, java, javascript",-95.30157894736838
250,Sales,1,2188,Software Engineer,0.1913669823575201,sql,-41.78523255813951
250,Sales,2,1384,JavaScript Developer,0.18678902452929608,excel,-41.78523255813951
250,Sales,3,1967,PHP Developer,0.18342034052547332,"excel, java, javascript",-41.78523255813951
251,Sales,1,1725,Machine Learning,0.32630229238294994,"machine learning, sql, python, excel",-76.68499999999996
251,Sales,2,1384,JavaScript Developer,0.3104553403122623,excel,-76.68499999999996
251,Sales,3,1967,PHP Developer,0.2807348754624211,"excel, java, javascript",-76.68499999999996
252,Sales,1,1384,JavaScript Developer,0.35967248371048255,,-357.58302139037426
252,Sales,2,1725,Machine Learning,0.32877727798287215,"machine learning, sql, python",-357.58302139037426
252,Sales,3,1967,PHP Developer,0.2976612215552498,"java, javascript",-357.58302139037426
253,Sales,1,1384,JavaScript Developer,0.23560371993598672,excel,-148.23355932203387
253,Sales,2,648,Machine Learning,0.19633056224086395,"machine learning, aws",-148.23355932203387
253,Sales,3,1939,Database Administrator,0.18475013445058894,excel,-148.23355932203387
254,Sales,1,1725,Machine Learning,0.2830629645471732,"machine learning, sql, python, excel",-95.30157894736838
254,Sales,2,2142,Database Administrator,0.25509656013019905,,-95.30157894736838
254,Sales,3,1967,PHP Developer,0.23433036826467724,"excel, java, javascript",-95.30157894736838
255,Sales,1,2188,Software Engineer,0.1913669823575201,sql,-41.78523255813951
255,Sales,2,1384,JavaScript Developer,0.18678902452929608,excel,-41.78523255813951
255,Sales,3,1967,PHP Developer,0.18342034052547332,"excel, java, javascript",-41.78523255813951
256,Sales,1,1725,Machine Learning,0.32630229238294994,"machine learning, sql, python, excel",-76.68499999999996
256,Sales,2,1384,JavaScript Developer,0.3104553403122623,excel,-76.68499999999996
256,Sales,3,1967,PHP Developer,0.2807348754624211,"excel, java, javascript",-76.68499999999996
257,Sales,1,1384,JavaScript Developer,0.35967248371048255,,-357.58302139037426
257,Sales,2,1725,Machine Learning,0.32877727798287215,"machine learning, sql, python",-357.58302139037426
257,Sales,3,1967,PHP Developer,0.2976612215552498,"java, javascript",-357.58302139037426
258,Sales,1,1384,JavaScript Developer,0.23560371993598672,excel,-148.23355932203387
258,Sales,2,648,Machine Learning,0.19633056224086395,"machine learning, aws",-148.23355932203387
258,Sales,3,1939,Database Administrator,0.18475013445058894,excel,-148.23355932203387
259,Sales,1,1725,Machine Learning,0.2830629645471732,"machine learning, sql, python, excel",-95.30157894736838
259,Sales,2,2142,Database Administrator,0.25509656013019905,,-95.30157894736838
259,Sales,3,1967,PHP Developer,0.23433036826467724,"excel, java, javascript",-95.30157894736838
260,Sales,1,2188,Software Engineer,0.1913669823575201,sql,-41.78523255813951
260,Sales,2,1384,JavaScript Developer,0.18678902452929608,excel,-41.78523255813951
260,Sales,3,1967,PHP Developer,0.18342034052547332,"excel, java, javascript",-41.78523255813951
261,Sales,1,1725,Machine Learning,0.32630229238294994,"machine learning, sql, python, excel",-76.68499999999996
261,Sales,2,1384,JavaScript Developer,0.3104553403122623,excel,-76.68499999999996
261,Sales,3,1967,PHP Developer,0.2807348754624211,"excel, java, javascript",-76.68499999999996
262,Sales,1,1384,JavaScript Developer,0.35967248371048255,,-357.58302139037426
262,Sales,2,1725,Machine Learning,0.32877727798287215,"machine learning, sql, python",-357.58302139037426
262,Sales,3,1967,PHP Developer,0.2976612215552498,"java, javascript",-357.58302139037426
263,Sales,1,1384,JavaScript Developer,0.23560371993598672,excel,-148.23355932203387
263,Sales,2,648,Machine Learning,0.19633056224086395,"machine learning, aws",-148.23355932203387
263,Sales,3,1939,Database Administrator,0.18475013445058894,excel,-148.23355932203387
264,Sales,1,1725,Machine Learning,0.2830629645471732,"machine learning, sql, python, excel",-95.30157894736838
264,Sales,2,2142,Database Administrator,0.25509656013019905,,-95.30157894736838
264,Sales,3,1967,PHP Developer,0.23433036826467724,"excel, java, javascript",-95.30157894736838
265,Health and fitness,1,781,Flutter Developer,0.19954845988908068,flutter,-50.92999999999998
265,Health and fitness,2,308,Java Developer,0.18975364049548593,"java, javascript",-50.92999999999998
265,Health and fitness,3,1037,Backend Developer,0.15065430888518383,"sql, javascript, django, aws, java, react",-50.92999999999998
266,Health and fitness,1,308,Java Developer,0.13529794073494456,"java, javascript",-119.19499999999996
266,Health and fitness,2,781,Flutter Developer,0.1330912285353819,flutter,-119.19499999999996
266,Health and fitness,3,1627,DevOps Engineer,0.1178402764622161,"sql, python, excel",-119.19499999999996
267,Health and fitness,1,2201,Django Developer,0.19201505904433303,"django, python",-243.5815116279069
267,Health and fitness,2,2066,Java Developer,0.18792116129129405,"sql, python, javascript, aws, java",-243.5815116279069
267,Health and fitness,3,1882,Full Stack Developer,0.18248467630925524,"python, react, excel",-243.5815116279069
268,Health and fitness,1,308,Java Developer,0.19744518409412046,"java, javascript",-264.6940304182509
268,Health and fitness,2,1384,JavaScript Developer,0.18620175416645804,,-264.6940304182509
268,Health and fitness,3,781,Flutter Developer,0.17492457712007914,flutter,-264.6940304182509
269,Health and fitness,1,794,Full Stack Developer,0.23428128081962488,"sql, python, javascript, aws, java, react",-158.49872832369937
269,Health and fitness,2,1043,JavaScript Developer,0.20057176094164825,"sql, javascript, aws, java, react, excel",-158.49872832369937
269,Health and fitness,3,1965,Full Stack Developer,0.19586927098542126,"sql, java, excel, javascript",-158.49872832369937
270,Health and fitness,1,1241,Full Stack Developer,0.31755712184258966,"java, react, javascript",-267.4977272727273
270,Health and fitness,2,1297,Database Administrator,0.3113412484149852,excel,-267.4977272727273
270,Health and fitness,3,794,Full Stack Developer,0.30706989333416274,"sql, python, javascript, aws, java, react",-267.4977272727273
271,Health and fitness,1,781,Flutter Developer,0.19954845988908068,flutter,-50.92999999999998
271,Health and fitness,2,308,Java Developer,0.18975364049548593,"java, javascript",-50.92999999999998
271,Health and fitness,3,1037,Backend Developer,0.15065430888518383,"sql, javascript, django, aws, java, react",-50.92999999999998
272,Health and fitness,1,308,Java Developer,0.13529794073494456,"java, javascript",-119.19499999999996
272,Health and fitness,2,781,Flutter Developer,0.1330912285353819,flutter,-119.19499999999996
272,Health and fitness,3,1627,DevOps Engineer,0.1178402764622161,"sql, python, excel",-119.19499999999996
273,Health and fitness,1,2201,Django Developer,0.19201505904433303,"django, python",-243.5815116279069
273,Health and fitness,2,2066,Java Developer,0.18792116129129405,"sql, python, javascript, aws, java",-243.5815116279069
273,Health and fitness,3,1882,Full Stack Developer,0.18248467630925524,"python, react, excel",-243.5815116279069
274,Health and fitness,1,308,Java Developer,0.19744518409412046,"java, javascript",-264.6940304182509
274,Health and fitness,2,1384,JavaScript Developer,0.18620175416645804,,-264.6940304182509
274,Health and fitness,3,781,Flutter Developer,0.17492457712007914,flutter,-264.6940304182509
275,Health and fitness,1,794,Full Stack Developer,0.23428128081962488,"sql, python, javascript, aws, java, react",-158.49872832369937
275,Health and fitness,2,1043,JavaScript Developer,0.20057176094164825,"sql, javascript, aws, java, react, excel",-158.49872832369937
275,Health and fitness,3,1965,Full Stack Developer,0.19586927098542126,"sql, java, excel, javascript",-158.49872832369937
276,Health and fitness,1,1241,Full Stack Developer,0.31755712184258966,"java, react, javascript",-267.4977272727273
276,Health and fitness,2,1297,Database Administrator,0.3113412484149852,excel,-267.4977272727273
276,Health and fitness,3,794,Full Stack Developer,0.30706989333416274,"sql, python, javascript, aws, java, react",-267.4977272727273
277,Health and fitness,1,781,Flutter Developer,0.19954845988908068,flutter,-50.92999999999998
277,Health and fitness,2,308,Java Developer,0.18975364049548593,"java, javascript",-50.92999999999998
277,Health and fitness,3,1037,Backend Developer,0.15065430888518383,"sql, javascript, django, aws, java, react",-50.92999999999998
278,Health and fitness,1,308,Java Developer,0.13529794073494456,"java, javascript",-119.19499999999996
278,Health and fitness,2,781,Flutter Developer,0.1330912285353819,flutter,-119.19499999999996
278,Health and fitness,3,1627,DevOps Engineer,0.1178402764622161,"sql, python, excel",-119.19499999999996
279,Health and fitness,1,2201,Django Developer,0.19201505904433303,"django, python",-243.5815116279069
279,Health and fitness,2,2066,Java Developer,0.18792116129129405,"sql, python, javascript, aws, java",-243.5815116279069
279,Health and fitness,3,1882,Full Stack Developer,0.18248467630925524,"python, react, excel",-243.5815116279069
280,Health and fitness,1,308,Java Developer,0.19744518409412046,"java, javascript",-264.6940304182509
280,Health and fitness,2,1384,JavaScript Developer,0.18620175416645804,,-264.6940304182509
280,Health and fitness,3,781,Flutter Developer,0.17492457712007914,flutter,-264.6940304182509
281,Health and fitness,1,794,Full Stack Developer,0.23428128081962488,"sql, python, javascript, aws, java, react",-158.49872832369937
281,Health and fitness,2,1043,JavaScript Developer,0.20057176094164825,"sql, javascript, aws, java, react, excel",-158.49872832369937
281,Health and fitness,3,1965,Full Stack Developer,0.19586927098542126,"sql, java, excel, javascript",-158.49872832369937
282,Health and fitness,1,1241,Full Stack Developer,0.31755712184258966,"java, react, javascript",-267.4977272727273
282,Health and fitness,2,1297,Database Administrator,0.3113412484149852,excel,-267.4977272727273
282,Health and fitness,3,794,Full Stack Developer,0.30706989333416274,"sql, python, javascript, aws, java, react",-267.4977272727273
283,Health and fitness,1,781,Flutter Developer,0.19954845988908068,flutter,-50.92999999999998
283,Health and fitness,2,308,Java Developer,0.18975364049548593,"java, javascript",-50.92999999999998
283,Health and fitness,3,1037,Backend Developer,0.15065430888518383,"sql, javascript, django, aws, java, react",-50.92999999999998
284,Health and fitness,1,308,Java Developer,0.13529794073494456,"java, javascript",-119.19499999999996
284,Health and fitness,2,781,Flutter Developer,0.1330912285353819,flutter,-119.19499999999996
284,Health and fitness,3,1627,DevOps Engineer,0.1178402764622161,"sql, python, excel",-119.19499999999996
285,Health and fitness,1,2201,Django Developer,0.19201505904433303,"django, python",-243.5815116279069
285,Health and fitness,2,2066,Java Developer,0.18792116129129405,"sql, python, javascript, aws, java",-243.5815116279069
285,Health and fitness,3,1882,Full Stack Developer,0.18248467630925524,"python, react, excel",-243.5815116279069
286,Health and fitness,1,308,Java Developer,0.19744518409412046,"java, javascript",-264.6940304182509
286,Health and fitness,2,1384,JavaScript Developer,0.18620175416645804,,-264.6940304182509
286,Health and fitness,3,781,Flutter Developer,0.17492457712007914,flutter,-264.6940304182509
287,Health and fitness,1,794,Full Stack Developer,0.23428128081962488,"sql, python, javascript, aws, java, react",-158.49872832369937
287,Health and fitness,2,1043,JavaScript Developer,0.20057176094164825,"sql, javascript, aws, java, react, excel",-158.49872832369937
287,Health and fitness,3,1965,Full Stack Developer,0.19586927098542126,"sql, java, excel, javascript",-158.49872832369937
288,Health and fitness,1,1241,Full Stack Developer,0.31755712184258966,"java, react, javascript",-267.4977272727273
288,Health and fitness,2,1297,Database Administrator,0.3113412484149852,excel,-267.4977272727273
288,Health and fitness,3,794,Full Stack Developer,0.30706989333416274,"sql, python, javascript, aws, java, react",-267.4977272727273
289,Health and fitness,1,781,Flutter Developer,0.19954845988908068,flutter,-50.92999999999998
289,Health and fitness,2,308,Java Developer,0.18975364049548593,"java, javascript",-50.92999999999998
289,Health and fitness,3,1037,Backend Developer,0.15065430888518383,"sql, javascript, django, aws, java, react",-50.92999999999998
290,Health and fitness,1,308,Java Developer,0.13529794073494456,"java, javascript",-119.19499999999996
290,Health and fitness,2,781,Flutter Developer,0.1330912285353819,flutter,-119.19499999999996
290,Health and fitness,3,1627,DevOps Engineer,0.1178402764622161,"sql, python, excel",-119.19499999999996
291,Health and fitness,1,2201,Django Developer,0.19201505904433303,"django, python",-243.5815116279069
291,Health and fitness,2,2066,Java Developer,0.18792116129129405,"sql, python, javascript, aws, java",-243.5815116279069
291,Health and fitness,3,1882,Full Stack Developer,0.18248467630925524,"python, react, excel",-243.5815116279069
292,Health and fitness,1,308,Java Developer,0.19744518409412046,"java, javascript",-264.6940304182509
292,Health and fitness,2,1384,JavaScript Developer,0.18620175416645804,,-264.6940304182509
292,Health and fitness,3,781,Flutter Developer,0.17492457712007914,flutter,-264.6940304182509
293,Health and fitness,1,794,Full Stack Developer,0.23428128081962488,"sql, python, javascript, aws, java, react",-158.49872832369937
293,Health and fitness,2,1043,JavaScript Developer,0.20057176094164825,"sql, javascript, aws, java, react, excel",-158.49872832369937
